5.414,-0.298,-5.762,-2.279,2.517,-2.494,2.243,3.718,
1.881,4.248,1.453,-3.060,1.162,1.020,-1.500,2.269,
11.252,-0.550,-1.528,-3.129,0.551,-0.291,5.500,-0.111,
20.560,6.578,-1.618,-13.825,0.562,3.401,10.020,2.042,
6.035,-0.660,-6.264,-2.048,2.674,-3.043,4.391,3.695,
5.608,4.853,-2.546,-7.896,2.492,3.645,3.616,8.113,
0.154,2.333,0.576,0.929,1.110,1.179,-1.837,3.458,
13.136,6.591,-3.281,2.576,5.439,0.061,-2.937,8.662,
15.128,0.849,-2.477,-0.062,-0.203,-0.472,6.266,-0.797,
4.096,4.611,3.781,-3.809,4.774,2.103,-2.968,1.604,
9.641,-3.253,-3.746,1.138,7.902,0.265,3.078,4.753,
9.605,-3.226,-3.688,1.152,7.866,0.294,3.048,4.725,
2.961,0.648,1.451,0.873,-0.833,1.066,-2.620,1.915,
7.794,1.775,-2.149,-5.490,-0.910,0.310,3.190,0.393,
1.455,-0.059,-0.791,-0.775,0.662,-0.470,-0.505,1.781,
9.423,-9.229,5.638,-4.844,-0.415,-7.725,7.068,1.661,
4.883,0.963,-0.851,-1.058,-0.873,0.785,1.142,0.921,
8.187,3.247,-0.411,-6.807,5.451,5.362,-4.837,7.040,
6.284,2.021,-0.131,-1.761,3.044,3.526,3.404,3.098,
8.345,4.374,2.324,-4.288,-9.896,-2.700,3.984,0.904,
14.247,-3.965,-5.939,-3.354,1.623,2.002,-8.824,6.949,
13.530,3.024,0.131,-4.013,-0.983,1.284,4.237,-1.453,
7.098,2.821,0.714,-1.686,1.745,1.437,-0.708,3.021,
4.257,-0.153,-2.307,0.562,3.023,0.444,3.818,1.923,
11.826,3.400,-1.316,-7.987,0.766,0.844,5.644,2.786,
4.570,4.278,-3.133,-5.539,3.030,1.984,3.132,6.730,
2.898,-0.798,-0.741,1.290,-0.022,2.878,-1.036,3.245,
6.393,2.170,-1.235,-3.186,0.979,-0.021,4.039,1.985,
11.005,4.507,-0.722,-4.135,1.095,2.462,0.731,5.282,
9.340,1.589,-0.110,-1.675,0.214,-0.372,0.807,0.267,
14.162,-0.965,2.035,-5.199,-13.123,-4.185,8.748,10.144,
2.637,0.285,-2.032,-2.112,0.887,-0.095,0.973,2.807,
10.728,8.038,-2.833,-6.433,-3.014,-0.045,3.262,6.857,
6.711,1.292,-0.540,1.278,2.488,-0.825,2.062,4.284,
10.675,3.412,2.872,-2.913,-13.149,-4.612,3.728,0.379,
6.355,1.775,1.104,-4.683,1.211,-0.224,4.450,-0.567,
4.201,2.283,-0.084,-1.453,3.216,1.783,1.823,2.263,
5.052,0.798,-0.517,-1.380,2.281,1.791,1.410,2.897,
9.802,5.382,-1.168,-3.235,6.951,4.199,5.461,6.422,
14.040,-0.656,-5.404,-3.453,-1.628,2.941,-10.141,8.359,
9.383,3.666,3.393,-2.987,-10.821,-2.179,7.303,0.213,
11.078,3.761,0.721,-1.170,7.945,1.596,6.489,4.687,
3.261,3.670,1.359,-3.590,0.637,2.788,0.496,1.030,
7.783,-0.643,-3.272,-1.989,3.531,0.577,5.476,5.100,
15.595,5.918,-4.008,1.283,6.979,0.730,3.248,13.227,
14.046,7.499,-2.001,1.683,-3.880,0.875,12.435,8.892,
11.539,2.427,-0.692,-4.329,-0.495,0.667,1.727,0.919,
3.129,0.377,-3.073,-1.748,1.679,0.222,2.345,3.720,
6.043,1.133,-0.238,-3.961,0.389,1.020,5.144,-0.724,
7.812,0.245,-6.648,-3.900,4.301,-1.283,3.727,7.465,
10.058,3.428,-3.007,1.582,3.799,0.220,3.833,9.338,
2.898,0.833,-1.785,-2.201,0.214,1.905,-1.298,4.020,
3.844,0.811,-3.380,-0.614,1.844,-0.067,1.325,4.797,
12.366,3.444,-2.391,-3.735,0.417,-0.533,6.337,4.910,
10.105,2.272,-0.179,-2.278,-0.107,-0.608,0.124,0.984,
1.713,1.753,1.282,-2.034,1.909,0.801,1.005,1.516,
12.626,6.497,0.799,-5.554,6.984,5.088,5.826,5.554,
8.372,5.076,-1.202,1.416,-2.621,1.160,7.938,5.101,
